satisfaction,Age,Flight Distance,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Baggage handling,Online boarding
0,38,2736,1,3,5,1,5,5,5,5,5
1,24,2448,2,2,1,1,1,3,3,3,3
0,45,2171,1,3,4,1,4,4,5,4,4
0,36,2095,1,3,1,1,1,1,4,4,1
1,13,2314,5,5,5,5,4,3,3,3,3
1,27,2095,2,5,5,4,4,3,3,3,4
0,53,2025,1,3,2,1,2,2,4,5,2
1,57,990,5,3,3,3,3,3,3,2,3
1,14,1893,5,5,3,3,3,3,4,1,3
1,33,998,1,1,2,4,4,3,3,3,3
0,69,2192,1,3,4,1,4,4,4,5,4
0,39,1015,1,3,4,5,5,3,3,3,5
1,43,1015,1,1,2,4,5,3,3,3,3
0,63,2323,1,3,2,1,1,2,3,4,2
1,48,1008,1,1,4,5,5,3,3,3,3
0,24,2620,1,3,5,1,5,5,5,5,5
1,22,1708,3,3,3,5,5,3,3,3,3
0,43,1991,1,3,1,1,1,1,5,4,1
1,45,968,1,1,3,3,3,3,5,5,3
1,69,1003,4,4,2,5,4,3,3,3,4
0,13,2453,1,3,5,1,5,5,4,4,5
0,56,1870,1,3,3,1,3,3,5,4,3
1,15,2329,1,1,4,4,4,3,3,3,5
1,32,2608,2,2,1,5,3,3,3,3,2
1,65,1000,4,4,4,4,4,3,3,3,4
0,60,1652,1,3,4,1,4,4,2,2,4
0,49,1849,1,3,1,1,1,1,1,4,1
0,28,2738,1,3,1,1,1,1,2,5,1
1,65,968,4,3,3,3,3,3,4,5,3
0,59,1910,1,3,3,1,2,3,3,3,3
0,40,2066,1,3,2,1,2,2,2,4,2
1,57,940,1,1,3,5,5,3,3,3,1
1,55,944,2,2,3,3,3,3,3,4,3
1,31,2360,3,3,4,4,4,3,3,3,4
0,55,2130,1,3,1,1,1,1,3,4,1
0,33,2414,1,3,2,1,2,2,3,2,2
1,44,929,3,3,5,5,5,3,3,3,4
1,62,966,2,3,2,5,5,3,3,3,4
0,18,2204,1,3,4,1,2,4,4,5,4
1,11,2412,2,2,3,3,3,3,5,1,3
1,8,1730,5,5,3,3,3,3,4,4,3
1,18,2472,1,1,2,5,4,3,3,3,4
1,19,2641,1,1,3,3,3,3,5,5,3
1,68,947,5,5,5,3,5,3,3,3,3
0,11,2300,1,3,5,1,5,5,4,4,5
0,21,2836,1,3,1,2,2,5,4,4,2
0,53,2067,1,3,3,1,3,3,5,5,3
1,58,916,3,3,5,3,5,3,3,3,5
1,61,923,2,2,3,3,3,3,5,5,3
1,16,2024,4,2,2,3,5,3,3,3,4
1,68,918,4,4,3,3,3,3,5,4,3
1,48,894,4,4,5,4,5,3,3,3,4
0,31,2142,1,3,4,1,4,4,4,4,4
1,54,913,5,5,5,4,5,3,3,3,5
0,32,1605,1,3,5,1,4,5,5,4,5
0,23,2719,1,3,5,1,5,5,3,4,5
0,16,1821,1,3,1,1,1,1,3,5,1
1,46,901,4,4,1,2,5,3,3,3,5
0,19,1899,1,3,4,1,4,4,3,4,4
1,64,875,5,5,2,3,5,3,3,3,5
0,54,1626,1,3,1,1,1,1,5,5,1
0,44,2369,1,3,2,1,2,2,5,4,2
0,8,2504,1,3,1,1,1,1,5,5,1
1,46,892,1,1,2,5,5,3,3,3,3
1,61,884,4,4,3,3,3,3,4,5,3
0,35,2026,1,3,1,1,1,1,4,5,1
1,24,2781,4,4,3,3,3,3,4,1,3
0,50,2496,1,3,1,5,5,3,4,4,5
0,58,2114,1,3,2,1,4,2,4,5,2
1,39,2276,4,4,3,4,5,3,3,3,5
1,63,885,5,5,4,4,5,3,3,3,3
0,46,2257,1,3,3,1,3,3,1,2,3
0,24,2051,1,3,4,1,4,4,3,4,4
0,33,2577,1,3,4,1,4,4,4,4,4
0,55,2384,1,3,3,1,3,3,2,5,3
1,58,853,5,5,2,4,5,3,3,3,3
0,21,2282,1,3,5,1,5,5,4,4,5
1,8,2227,1,1,3,5,4,3,3,3,3
1,35,1851,4,4,2,5,5,3,3,3,3
0,38,2441,1,3,3,1,3,3,3,4,3
1,26,1972,4,4,5,4,5,3,3,3,5
0,45,1989,1,3,1,1,1,1,2,4,1
1,9,1872,5,5,4,4,4,3,3,3,4
0,47,1741,1,3,5,1,5,5,3,1,5
0,57,1782,1,3,2,1,2,2,2,4,2
1,34,1910,5,5,2,4,4,3,3,3,4
0,53,1651,1,3,2,1,2,2,3,4,2
1,68,825,1,1,3,5,5,3,3,3,3
0,16,2010,1,3,3,1,3,3,3,4,3
0,44,1623,1,3,1,1,1,1,4,5,1
0,62,1816,1,3,3,1,3,3,5,4,3
0,41,2371,1,3,1,1,1,1,4,5,1
1,52,798,4,4,3,3,3,3,3,5,3
0,11,2182,1,3,3,1,3,3,5,4,3
0,13,2631,1,3,2,1,2,2,4,5,2
0,41,2067,1,3,3,1,3,3,2,4,3
1,9,2274,5,5,3,5,4,3,3,3,4
0,40,2016,1,3,1,1,1,1,5,5,1
0,29,2305,1,3,1,1,1,1,1,4,1
1,60,792,1,1,3,1,4,3,3,3,4
1,7,2140,2,2,5,4,4,3,3,3,5
0,26,2374,1,3,5,1,5,5,5,5,5
0,9,2530,1,3,1,1,1,3,4,4,1
1,65,781,3,3,3,4,3,3,3,3,5
1,8,2286,3,3,2,4,5,3,3,3,3
0,29,2030,1,3,2,1,2,2,5,4,2
0,70,1454,1,3,1,1,1,1,1,4,1
0,11,2056,1,3,5,1,5,5,4,1,5
1,37,2010,4,4,5,4,5,3,3,3,5
1,18,1829,2,2,4,5,5,3,3,3,3
0,48,1987,1,3,3,1,3,3,4,4,3
1,59,783,2,2,2,5,5,3,3,3,4
1,28,1899,5,5,3,3,3,3,3,4,3
1,46,777,4,4,4,4,5,3,3,3,4
0,7,2225,1,3,4,1,4,4,4,1,4
0,44,2268,1,3,4,1,4,4,1,2,4
0,64,1732,1,3,1,1,1,1,2,4,1
0,10,2143,1,3,5,1,4,5,5,5,5
0,63,1902,1,3,4,1,4,4,5,4,4
0,28,2139,1,3,4,1,4,4,4,4,4
1,31,2225,3,3,3,5,4,3,3,3,4
0,18,2363,1,3,4,1,2,4,5,4,4
0,36,2512,1,3,1,3,3,4,4,5,3
1,56,735,3,3,2,5,5,3,3,3,5
1,66,696,5,5,2,5,4,3,3,3,4
1,20,2292,1,1,2,2,5,3,3,3,1
0,51,2102,1,3,2,1,2,2,3,5,2
1,52,721,4,4,3,4,5,3,3,3,5
1,48,720,3,3,2,4,4,3,3,3,5
0,12,2366,1,3,4,1,4,4,5,5,4
0,44,1373,1,3,4,1,3,4,3,5,4
0,25,1914,1,3,2,1,4,2,2,4,2
1,24,1572,3,3,4,5,5,3,3,3,5
1,66,686,4,4,3,1,3,3,3,3,1
0,39,1854,1,3,4,1,1,4,4,5,4
1,30,2314,2,2,3,2,2,3,3,3,1
1,61,682,3,2,5,5,5,3,3,3,4
1,49,665,2,2,3,3,3,3,1,4,3
1,51,683,3,3,4,4,4,3,3,3,5
1,52,665,2,2,4,5,5,3,3,3,4
0,32,1646,1,3,3,1,3,3,4,4,3
1,10,1632,1,1,3,1,4,3,3,3,1
1,28,2046,1,1,5,4,4,3,3,3,4
1,40,1490,1,1,5,4,5,3,3,3,3
0,33,1689,1,3,5,1,5,5,5,4,5
0,22,1729,1,3,2,1,2,2,4,4,2
0,43,1794,1,3,4,1,4,4,3,4,4
1,63,668,3,3,3,3,3,3,1,3,3
1,43,685,2,2,2,5,4,3,3,3,4
0,27,2016,1,3,3,1,3,3,4,4,3
0,21,1880,1,3,1,1,1,1,4,5,1
0,15,1766,1,3,1,1,4,1,5,4,1
1,70,658,1,1,1,4,1,3,3,3,3
0,32,2008,1,3,1,1,1,1,4,2,1
0,38,2353,1,3,2,1,2,2,3,5,2
1,18,1812,4,4,4,2,2,3,3,3,5
0,30,2345,1,3,4,1,4,4,4,5,4
1,9,2183,5,5,3,3,3,3,1,5,3
1,8,2157,1,1,2,4,5,3,3,3,5
0,47,2202,1,3,2,1,2,2,4,4,2
0,25,1854,1,3,2,1,2,2,4,5,2
0,49,1664,1,3,3,1,3,3,4,4,3
0,38,1426,1,3,5,1,5,5,3,4,5
0,54,2411,1,3,1,4,4,5,5,4,4
0,30,2540,1,3,3,1,3,3,4,5,3
1,64,601,4,4,3,3,3,3,4,5,3
1,63,593,2,2,4,2,4,3,3,3,3
0,7,2303,1,3,4,1,4,4,4,4,4
0,16,1903,1,3,1,1,1,1,4,5,1
0,36,2191,1,3,1,1,1,1,5,5,1
1,29,2325,1,1,2,5,5,3,3,3,5
0,26,2092,1,3,3,1,2,3,3,5,3
1,34,2042,4,1,3,4,4,3,3,3,5
0,19,2295,1,3,4,1,4,4,2,5,4
1,50,618,5,5,3,5,5,3,3,3,4
0,40,1289,1,3,4,1,1,4,3,1,4
1,34,590,4,4,3,5,4,3,3,3,5
0,62,1989,1,3,4,1,4,4,5,4,4
0,17,1507,1,3,3,1,3,3,5,1,3
0,61,1465,1,3,5,1,4,5,1,1,5
1,58,598,2,2,4,4,4,3,3,3,5
0,39,1551,1,3,5,1,3,5,2,4,5
0,57,1532,1,3,5,1,4,5,4,2,5
0,45,2107,1,3,1,1,1,5,4,4,1
1,23,1679,1,1,5,5,4,3,3,3,4
0,36,1308,1,3,1,1,1,1,3,4,1
0,52,2199,1,3,1,1,2,1,4,5,1
0,16,1641,1,3,5,1,5,5,1,4,5
1,68,575,1,1,3,3,3,3,3,4,3
0,61,1558,1,3,2,1,1,2,4,4,2
0,68,2207,1,3,4,1,4,4,3,5,4
0,28,1969,1,3,4,1,4,4,4,5,4
0,17,1501,1,3,3,1,3,3,3,5,3
0,66,1504,1,3,3,1,3,3,4,5,3
0,20,2015,1,3,4,1,4,4,3,5,4
0,25,2214,1,3,4,1,4,4,5,4,4
0,22,2293,1,3,5,1,5,5,4,5,5
1,64,534,1,1,2,4,4,3,3,3,3
0,49,1958,1,3,5,1,5,5,5,5,5
1,65,555,3,5,3,4,5,3,3,3,3
1,28,1844,3,3,4,3,5,3,3,3,2
1,16,1881,2,2,5,1,5,3,3,3,4
0,19,1543,1,3,3,1,3,3,4,4,3
0,33,1553,1,3,2,1,2,2,3,5,2
0,54,1425,1,3,3,1,3,3,4,4,3
0,29,1969,1,3,2,1,2,2,4,4,2
1,55,499,2,2,3,4,4,3,3,3,4
0,53,496,1,3,2,2,3,5,5,5,5
1,39,1315,1,1,4,4,5,3,3,3,4
1,9,1249,1,1,3,4,5,3,3,3,4
1,7,2417,5,5,1,5,5,3,3,3,3
1,47,478,4,4,3,3,3,3,5,5,3
1,41,479,5,5,4,4,5,3,3,3,5
0,45,2004,1,3,5,1,5,5,5,5,5
1,54,507,5,5,2,4,5,3,3,3,5
1,46,479,4,3,3,3,3,3,5,1,3
1,9,1281,1,1,3,3,4,3,3,3,4
1,20,1812,1,1,2,5,5,3,3,3,5
0,22,2411,1,3,4,1,4,4,3,4,4
0,56,1776,1,3,2,1,2,2,4,4,2
1,39,2188,5,5,3,3,3,3,4,4,3
1,29,2031,1,3,3,3,3,3,5,4,3
0,57,486,1,3,2,4,4,4,4,3,5
0,50,1690,1,3,4,1,4,4,4,4,4
0,47,2128,1,3,1,3,3,5,3,5,3
0,15,2226,1,3,3,1,3,3,3,4,3
0,28,2053,1,3,1,2,2,3,2,4,2
0,18,1670,1,3,5,1,5,5,4,4,5
0,13,1366,1,3,3,1,2,3,3,5,3
1,60,477,2,2,4,5,4,3,3,3,5
1,57,494,2,2,4,4,5,3,3,3,3
0,42,1793,1,3,4,1,4,4,5,4,4
1,58,477,4,4,3,4,4,3,3,3,5
1,23,1781,5,5,3,3,3,3,4,5,3
0,65,2018,1,3,1,4,4,4,3,5,4
1,21,1830,3,3,5,5,5,3,3,3,3
0,49,473,1,3,2,5,1,1,1,1,1
1,41,2014,2,2,3,3,3,3,1,3,3
1,16,1350,5,5,3,3,3,3,2,1,3
1,33,2097,4,4,1,3,2,3,3,3,5
1,53,478,1,1,3,3,3,3,5,3,3
0,8,1441,1,3,2,1,2,2,4,4,2
1,58,448,3,3,2,4,4,3,3,3,3
1,44,443,4,4,5,5,4,3,3,3,5
0,70,417,1,3,5,5,1,2,2,2,5
1,23,1159,4,4,5,4,4,3,3,3,4
0,51,1544,1,3,3,1,3,3,4,5,3
1,25,1609,3,3,5,4,5,3,3,3,4
1,55,407,1,1,4,4,5,3,3,3,3
0,68,2113,1,3,1,1,4,1,4,5,1
0,21,1738,1,3,3,1,3,3,4,4,3
1,48,443,5,5,5,5,4,3,3,3,5
1,8,1887,2,2,4,2,3,3,3,3,2
1,67,419,5,5,3,3,3,3,4,4,3
1,63,420,3,5,5,4,4,3,3,3,4
1,30,1346,5,5,3,3,3,3,1,2,3
0,67,1773,1,3,2,1,4,2,4,5,2
1,23,1696,2,2,3,3,3,3,5,4,3
1,60,426,5,5,3,5,4,3,3,3,4
1,34,1825,3,3,3,4,4,3,3,3,3
1,49,405,3,5,3,3,3,3,3,5,3
1,19,1502,1,1,2,4,4,3,3,3,3
0,15,1615,1,3,3,1,3,3,4,5,3
0,60,2135,1,3,3,1,3,3,3,5,3
0,64,1186,1,3,2,1,2,2,4,5,2
1,33,1996,5,4,3,3,3,3,3,5,3
1,59,403,4,4,3,5,4,3,3,3,4
1,68,387,3,2,4,2,5,3,3,3,4
0,39,2110,1,3,3,1,3,3,5,2,3
1,27,1641,1,1,3,3,3,3,3,4,3
0,60,1963,1,3,2,1,1,2,3,4,2
1,69,376,3,3,4,5,5,3,3,3,4
0,42,1864,1,3,4,1,4,4,4,4,4
1,57,406,4,4,5,4,5,3,3,3,3
1,56,402,4,4,3,5,4,3,3,3,4
1,13,1294,5,5,2,5,5,3,3,3,5
1,7,1095,4,4,3,3,4,3,3,3,1
1,31,1924,5,5,4,5,5,3,3,3,4
1,49,400,2,2,4,4,5,3,3,3,4
1,63,391,4,4,5,4,4,3,3,3,4
0,48,372,1,3,3,4,5,4,4,4,5
1,34,1505,4,4,4,3,5,3,3,3,4
0,65,1535,1,3,3,1,3,3,5,4,3
1,66,358,2,2,5,5,2,3,3,3,1
0,9,1525,1,3,2,1,2,2,4,5,2
0,31,1921,1,3,2,1,2,2,4,4,2
1,57,383,4,4,3,3,3,3,3,2,3
1,69,360,2,2,3,5,5,3,3,3,3
0,30,2070,1,3,2,1,2,2,5,2,2
0,39,1980,1,3,1,1,1,1,1,2,1
0,10,1282,1,3,2,1,2,2,3,4,2
1,27,1498,4,4,3,3,3,3,3,4,3
0,11,1823,1,3,3,1,3,3,4,4,3
0,40,1629,1,3,2,1,2,2,3,4,2
1,44,344,4,4,2,4,4,3,3,3,5
1,49,338,5,4,3,3,3,3,4,4,3
0,46,1528,1,3,3,1,1,3,5,5,3
0,47,1632,1,3,4,1,4,4,5,3,4
0,36,1337,1,3,3,1,3,3,4,2,3
0,15,1470,1,3,5,1,1,5,2,4,5
0,18,1934,1,3,1,1,1,1,3,5,1
0,40,1500,1,3,3,1,3,3,3,5,3
0,12,1706,1,3,5,1,5,5,3,4,5
0,62,1290,1,3,2,1,2,2,4,5,2
1,38,1934,5,5,3,3,3,3,3,3,3
1,65,332,3,3,2,5,4,3,3,3,3
0,58,1746,1,3,1,1,1,1,3,2,1
0,40,1321,1,3,4,1,4,4,3,4,4
1,55,328,1,4,3,3,3,3,5,2,3
1,65,331,1,1,4,5,5,3,3,3,4
1,61,311,1,1,3,3,3,3,1,3,3
0,63,1405,1,3,1,1,1,1,3,5,1
0,68,1523,1,3,3,1,3,3,3,4,3
0,50,348,1,3,3,5,4,5,5,5,3
1,15,2069,3,3,4,4,5,3,3,3,4
0,10,2045,1,3,1,2,2,3,5,4,2
1,62,341,5,5,3,3,3,4,5,5,3
0,39,2121,1,3,1,1,1,1,3,5,1
0,64,1566,1,3,5,1,5,5,3,5,5
0,38,1346,1,3,2,1,2,2,3,4,2
0,12,2027,1,3,2,1,2,2,3,5,2
0,15,1282,1,3,3,1,1,3,4,5,3
0,17,1731,1,3,1,1,1,1,2,3,1
1,66,322,3,2,3,3,3,5,5,5,3
1,34,1698,5,1,4,5,5,3,3,3,3
1,22,1681,5,5,3,4,5,3,3,3,4
1,17,983,1,1,5,5,4,3,3,3,3
1,48,270,5,5,2,4,4,3,3,3,4
0,15,1045,1,3,3,1,3,3,1,2,3
1,26,1318,3,3,5,4,5,3,3,3,5
0,42,1437,1,3,2,1,2,2,1,4,2
0,15,1225,1,3,1,1,1,1,2,5,1
0,52,1849,1,3,5,1,5,5,3,5,5
1,31,1347,2,2,3,4,4,3,3,3,5
1,41,1771,4,4,3,3,3,3,4,3,3
0,10,1961,1,3,5,1,5,5,4,4,5
1,45,256,5,5,3,3,3,3,4,5,3
0,29,2013,1,3,4,1,4,4,4,4,4
1,13,1224,4,4,3,3,3,3,1,3,3
1,7,1773,5,5,3,5,4,3,3,3,4
1,63,280,3,3,4,5,4,3,3,3,3
0,65,2015,1,3,4,1,1,4,5,4,4
0,19,1310,1,3,5,1,5,5,5,5,5
0,29,1825,1,3,1,1,1,1,4,5,1
1,26,1427,5,5,2,5,4,3,3,3,5
1,39,1197,2,2,3,3,3,3,4,5,3
0,45,1364,1,3,3,1,3,3,3,5,3
1,67,227,2,2,4,5,4,3,3,3,3
0,14,1238,1,3,5,1,5,5,4,3,5
1,29,1725,3,3,1,3,5,3,3,3,4
0,10,1134,1,3,4,1,4,4,2,4,4
1,46,221,3,3,3,4,5,3,3,3,4
0,60,1790,1,3,1,1,1,2,1,5,1
0,24,1644,1,3,3,1,3,3,3,5,3
1,51,240,3,3,3,5,5,3,3,3,3
1,63,229,2,2,5,5,5,3,3,3,3
0,51,201,1,3,2,4,5,2,2,1,4
0,56,1248,1,3,2,1,2,2,5,5,2
1,59,230,2,2,5,5,5,3,3,3,5
0,24,1084,1,3,5,1,5,5,5,2,5
0,40,214,1,3,4,5,5,1,1,1,3
0,34,1089,1,3,4,1,2,4,4,5,4
0,43,1248,1,3,2,1,1,2,4,5,2
0,62,1662,1,3,3,1,3,3,4,1,3
1,30,1590,5,2,2,5,5,3,3,3,4
1,60,215,3,1,3,3,3,3,3,1,3
1,14,1311,1,1,3,5,5,3,3,3,4
0,41,843,1,3,5,1,5,5,3,4,5
1,31,1211,4,4,2,5,5,3,3,3,4
0,23,1547,1,3,4,1,4,4,3,2,4
1,59,59,1,1,4,5,5,3,3,3,4
0,49,2077,1,3,3,1,3,3,5,4,3
0,19,1858,1,3,4,1,2,4,1,3,4
0,48,1764,1,3,1,2,2,4,2,5,2
0,55,1722,1,3,1,5,5,3,4,5,5
1,32,1776,5,5,3,3,3,3,4,5,3
0,69,1576,1,3,2,1,2,2,4,4,2
0,53,1320,1,3,3,1,3,3,3,5,3
0,36,1332,1,3,2,1,2,2,4,5,2
1,17,1250,2,4,2,5,4,3,3,3,3
1,19,1257,5,4,1,2,4,3,3,3,1
1,23,1031,2,2,5,4,5,3,3,3,3
1,38,1820,5,5,2,5,4,3,3,3,5
0,65,89,1,3,1,4,3,2,2,2,4
1,16,1586,3,1,3,3,3,3,5,5,3
0,58,1395,1,3,3,1,3,3,2,5,3
1,57,148,1,1,3,5,5,3,3,3,3
0,60,1767,1,3,5,1,5,5,5,4,5
1,66,231,2,2,4,4,5,3,3,3,4
0,58,1108,1,3,1,1,1,1,5,5,1
1,65,2587,2,2,3,3,3,3,3,5,3
0,55,4338,1,4,1,5,4,1,1,5,4
1,13,3969,3,5,3,3,3,3,3,5,3
0,54,4048,1,4,1,1,4,3,3,5,4
1,35,3272,5,5,3,3,3,3,5,4,3
0,23,3670,1,4,2,1,2,2,4,4,2
1,43,2308,2,2,3,3,3,3,5,4,3
0,42,3597,1,4,5,1,5,5,3,3,5
1,69,2186,2,2,4,1,3,3,3,3,4
0,54,3778,1,4,1,1,1,1,2,5,1
0,63,2553,1,4,2,1,2,2,2,4,2
0,9,3124,1,4,1,1,1,1,3,3,1
0,38,1848,1,4,2,5,5,5,5,5,5
0,13,2583,1,4,4,1,4,4,3,5,4
0,70,3232,1,4,4,1,4,4,5,4,4
0,59,3002,1,4,4,1,4,4,3,3,4
1,7,3215,3,3,5,5,5,3,3,3,3
1,58,1755,5,3,3,5,5,3,3,3,4
0,25,3342,1,4,5,1,5,5,5,5,5
1,12,3382,5,4,3,1,1,3,3,3,3
0,26,3115,1,4,2,1,2,2,1,5,2
0,45,3556,1,4,1,4,4,4,4,4,4
1,23,3203,4,1,3,3,3,3,3,1,3
1,65,1643,3,3,5,5,5,3,3,3,5
0,52,2879,1,4,5,1,5,5,4,4,5
1,53,1636,5,5,5,5,4,3,3,3,3
1,53,1653,2,2,3,3,3,3,2,4,3
0,64,3439,1,4,2,1,5,2,3,3,2
0,50,2844,1,4,1,1,1,1,4,3,1
1,61,1598,5,5,3,5,5,3,3,3,3
1,33,3370,1,2,3,4,4,3,3,3,3
1,7,2965,5,5,2,5,4,3,3,3,5
1,33,2618,5,5,2,4,4,3,3,3,5
1,31,2910,3,3,3,5,4,3,3,3,3
1,61,1602,5,5,3,4,4,3,3,3,3
0,69,2378,1,4,3,1,5,3,3,4,3
0,48,2569,1,4,4,1,5,4,3,5,4
1,28,2615,4,4,3,3,3,3,5,5,3
0,46,2657,1,4,5,1,4,5,3,4,5
1,65,1505,5,5,4,5,4,3,3,3,5
1,62,1520,4,4,4,5,5,3,3,3,5
0,9,2964,1,4,1,1,5,1,4,5,1
0,20,2941,1,4,1,1,1,1,3,4,1
0,43,2311,1,4,5,1,5,5,3,4,5
1,45,1429,1,2,4,4,5,3,3,3,4
0,31,2486,1,4,1,1,1,1,5,5,1
0,13,2991,1,4,5,1,5,5,4,4,5
0,27,2732,1,4,3,1,3,3,3,3,3
0,32,2893,1,4,1,4,4,3,3,5,4
1,57,1349,3,3,3,2,3,3,3,3,3
0,56,1352,1,4,2,4,5,5,5,5,3
1,33,2135,4,4,3,3,3,3,1,4,3
1,8,2820,5,5,3,3,3,3,3,5,3
0,64,3011,1,4,5,1,4,5,5,3,5
0,33,2750,1,4,2,1,2,2,4,4,2
1,40,1349,5,1,5,4,5,3,3,3,5
1,23,2269,2,2,3,3,3,3,2,3,3
1,16,2439,5,5,3,4,4,3,3,3,5
1,42,1295,5,5,4,3,4,4,3,3,4
0,42,2848,1,4,1,1,3,1,3,4,1
0,20,2179,1,4,2,1,2,2,3,3,2
1,47,1302,5,5,5,4,4,4,4,4,5
0,29,2577,1,4,2,1,1,2,3,4,2
0,26,2361,1,4,2,1,2,2,4,4,2
1,36,1254,2,2,4,1,1,4,4,4,4
0,31,2490,1,4,5,1,5,5,5,4,5
1,54,1261,5,5,2,4,2,4,4,4,4
0,22,3016,1,4,4,1,4,4,4,5,4
0,9,3121,1,4,1,1,1,1,3,4,1
1,18,2174,5,5,3,4,5,4,4,4,3
0,51,2459,1,4,2,1,2,2,4,3,2
1,10,2313,1,1,2,4,1,4,4,4,3
0,25,1837,1,4,4,1,4,4,4,4,4
0,35,2544,1,4,3,1,3,3,4,5,3
0,63,2373,1,4,4,1,4,4,4,4,4
0,70,2224,1,4,2,1,4,2,3,5,2
0,18,2621,1,4,4,1,4,4,5,3,4
0,58,2505,1,4,3,1,4,3,3,5,3
0,48,2532,1,4,5,1,5,5,5,3,5
0,44,2184,1,4,2,1,2,2,4,4,2
0,43,2367,1,4,2,1,5,2,3,4,2
0,15,2334,1,4,3,1,3,3,5,5,3
1,25,2860,2,2,4,3,4,4,2,3,4
0,29,2328,1,4,2,1,2,2,5,5,2
1,69,1133,5,5,4,5,5,4,4,4,3
1,57,1129,4,4,2,1,2,4,4,4,1
1,17,2115,5,5,2,3,3,4,4,4,2
0,38,2307,1,4,3,1,3,3,3,2,3
0,24,2118,1,4,2,1,2,2,3,4,2
0,48,2426,1,4,2,1,2,2,3,5,2
1,40,2336,4,4,4,4,5,4,4,4,5
1,49,1081,1,1,2,5,5,4,4,4,5
1,27,2299,2,2,4,4,5,4,4,4,4
1,23,2018,1,1,4,1,4,4,4,4,1
1,25,1946,5,5,2,3,5,4,4,4,5
1,19,2818,4,3,4,4,5,4,4,4,5
0,63,2184,1,4,5,1,5,5,5,5,5
1,48,1070,2,2,4,3,4,4,5,5,4
1,15,2005,1,1,4,4,4,4,4,4,4
0,37,2413,1,4,1,1,1,1,3,5,1
1,33,2483,4,4,1,4,1,4,4,4,1
0,19,2066,1,4,3,1,3,3,3,4,3
1,24,2229,3,3,2,4,4,4,4,4,3
0,31,2028,1,4,2,1,4,2,3,4,2
1,61,1042,5,5,4,3,4,4,2,4,4
0,32,2541,1,4,1,5,5,4,4,5,5
0,41,1923,1,4,5,1,5,5,2,4,5
0,7,2893,1,4,2,1,2,2,4,5,2
1,24,2165,5,5,4,5,5,4,4,4,4
0,38,2204,1,4,1,1,1,1,5,4,1
1,63,1032,3,3,5,3,1,4,4,4,1
0,43,1857,1,4,5,1,4,5,5,5,5
0,21,2684,1,4,1,1,1,1,4,5,1
0,21,2855,1,4,1,2,2,5,3,5,2
0,43,2082,1,4,4,1,4,4,4,4,4
0,45,2180,1,4,1,1,1,1,4,4,1
1,22,2246,4,4,2,5,4,4,4,4,3
1,44,1033,2,2,4,3,2,4,4,4,3
1,40,2032,4,4,4,3,4,4,5,1,4
1,13,2214,5,5,4,3,4,4,4,4,4
0,66,1659,1,4,5,1,5,5,4,5,5
0,7,1667,1,4,2,1,2,2,4,4,2
1,22,2684,2,2,5,1,5,4,4,4,4
0,50,1779,1,4,3,1,3,3,3,5,3
1,30,2079,4,5,5,5,4,4,4,4,5
1,44,956,5,5,4,3,4,4,5,4,4
1,59,955,3,3,3,5,5,4,4,4,4
0,22,2339,1,4,4,1,4,4,5,1,4
1,44,950,1,1,4,4,4,4,4,4,1
0,27,2699,1,4,3,1,3,3,5,5,3
0,44,2856,1,4,3,1,3,3,3,5,3
1,31,2242,1,1,4,3,4,4,4,5,4
0,66,1811,1,4,3,1,3,3,5,5,3
0,18,2297,1,4,3,1,3,3,3,4,3
0,38,1989,1,4,5,1,5,5,4,5,5
0,45,877,1,4,2,5,4,3,3,3,5
1,15,2426,5,5,3,4,5,4,4,4,5
1,50,903,4,4,4,4,5,4,4,4,3
1,52,869,3,3,4,3,3,5,5,5,3
1,35,859,4,2,5,3,5,3,3,3,4
1,45,869,1,1,4,5,5,3,3,3,4
0,53,2350,1,4,4,1,4,4,4,5,4
1,41,2699,4,4,3,4,3,3,5,5,3
0,54,2129,1,4,3,1,3,3,5,4,3
0,28,2350,1,4,2,1,2,2,5,5,2
0,48,2695,1,4,3,1,4,3,5,2,3
0,8,2076,1,4,3,1,3,3,5,4,3
1,34,2232,4,4,4,4,5,3,3,3,5
1,35,2059,3,5,3,4,4,3,3,3,5
1,13,2361,1,1,3,3,4,3,3,3,4
0,20,1984,1,4,1,1,1,1,3,5,1
1,32,2090,3,3,3,4,4,3,3,3,4
0,31,2402,1,4,5,1,5,5,2,4,5
1,20,2250,2,2,5,3,4,3,3,3,3
1,17,2301,4,4,4,1,5,3,3,3,1
1,11,2140,1,1,2,3,1,3,3,3,4
1,20,2687,4,4,5,4,3,3,3,3,1
0,27,2175,1,4,5,1,5,5,3,5,5
1,70,814,4,4,3,5,4,3,3,3,3
1,54,800,2,2,2,3,5,3,3,3,1
0,40,2488,1,4,4,1,4,4,5,4,4
0,46,1848,1,4,4,1,4,4,3,5,4
1,31,1631,1,1,2,5,4,3,3,3,5
1,17,2442,2,2,3,3,2,3,3,3,1
1,13,1659,1,3,5,5,5,3,3,3,4
1,19,1890,3,3,4,5,5,3,3,3,3
0,40,2174,1,4,4,1,4,4,4,5,4
0,14,1824,1,4,4,1,4,4,3,1,4
0,15,1598,1,4,4,1,4,4,4,4,4
1,9,2072,3,3,3,4,3,3,3,5,3
0,48,2113,1,4,2,1,2,2,5,5,2
